"","district","col_date","wnv_result","pool_size","year","col_year","doy","weeknum","strata","districtnum","dminus","est"
"932","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"933","beadle",2007-06-12,0,50,2007,2007,163,23,102,2,-23.8227579624589,0.024901246732166
"934","beadle",2018-07-17,0,50,2018,2018,198,28,102,2,11.1772420375411,0.050207827891986
"935","beadle",2018-07-06,0,50,2018,2018,187,26,102,2,0.177242037541106,0.029587584277649
"936","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"937","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"938","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"939","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"940","beadle",2017-07-18,0,7,2017,2017,199,29,102,2,12.1772420375411,0.055622117901156
"941","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"942","beadle",2018-07-24,1,50,2018,2018,205,29,102,2,18.1772420375411,0.06979224182439
"943","beadle",2007-07-26,0,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"944","beadle",2018-07-12,0,50,2018,2018,193,27,102,2,6.17724203754111,0.0395359594416987
"945","beadle",2019-06-25,0,50,2019,2019,176,25,102,2,-10.8227579624589,0.00947302688202459
"946","beadle",2018-07-12,0,50,2018,2018,193,27,102,2,6.17724203754111,0.0395359594416987
"947","beadle",2007-07-17,0,12,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"948","beadle",2008-07-22,0,41,2008,2008,204,29,102,2,17.1772420375411,0.027977878403434
"949","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"950","beadle",2007-06-14,0,50,2007,2007,165,23,102,2,-21.8227579624589,0.026840452582869
"951","beadle",2017-07-20,0,1,2017,2017,201,29,102,2,14.1772420375411,0.0596345219099175
"952","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"953","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"954","beadle",2007-06-19,0,10,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"955","beadle",2007-07-19,0,50,2007,2007,200,28,102,2,13.1772420375411,0.095917238111773
"956","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"957","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"958","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"959","beadle",2008-07-10,0,48,2008,2008,192,27,102,2,5.17724203754111,0.0154595118001604
"960","beadle",2018-07-17,0,50,2018,2018,198,28,102,2,11.1772420375411,0.050207827891986
"961","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"962","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"963","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"964","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"965","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"966","beadle",2008-07-10,0,3,2008,2008,192,27,102,2,5.17724203754111,0.0154595118001604
"967","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"968","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"969","beadle",2007-07-26,1,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"970","beadle",2018-07-24,1,50,2018,2018,205,29,102,2,18.1772420375411,0.06979224182439
"971","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"972","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"973","beadle",2015-07-28,0,50,2015,2015,209,30,102,2,22.1772420375411,0.0790781807555367
"974","beadle",2016-07-15,0,10,2016,2016,197,28,102,2,10.1772420375411,0.0680879188824347
"975","beadle",2017-07-20,0,8,2017,2017,201,29,102,2,14.1772420375411,0.0596345219099175
"976","beadle",2008-07-08,0,50,2008,2008,190,27,102,2,3.17724203754111,0.0139951801454961
"977","beadle",2007-06-08,0,50,2007,2007,159,22,102,2,-27.8227579624589,0.0214239950697407
"978","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"979","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"980","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"981","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"982","beadle",2007-07-10,1,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"983","beadle",2007-07-19,0,50,2007,2007,200,28,102,2,13.1772420375411,0.095917238111773
"984","beadle",2007-07-19,0,50,2007,2007,200,28,102,2,13.1772420375411,0.095917238111773
"985","beadle",2007-06-14,0,50,2007,2007,165,23,102,2,-21.8227579624589,0.026840452582869
"986","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"987","beadle",2007-07-24,0,4,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"988","beadle",2007-06-14,0,50,2007,2007,165,23,102,2,-21.8227579624589,0.026840452582869
"989","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"990","beadle",2008-07-24,0,5,2008,2008,206,29,102,2,19.1772420375411,0.0308594467310693
"991","beadle",2015-07-07,0,21,2015,2015,188,27,102,2,1.17724203754111,0.0267491977268002
"992","beadle",2007-06-19,0,50,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"993","beadle",2007-07-19,0,50,2007,2007,200,28,102,2,13.1772420375411,0.095917238111773
"994","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"995","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"996","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"997","beadle",2007-06-19,0,50,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"998","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"999","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"1000","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1001","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1002","beadle",2018-07-17,0,50,2018,2018,198,28,102,2,11.1772420375411,0.050207827891986
"1003","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1004","beadle",2007-07-26,0,36,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"1005","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1006","beadle",2017-07-18,0,4,2017,2017,199,29,102,2,12.1772420375411,0.055622117901156
"1007","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1008","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1009","beadle",2015-07-23,0,48,2015,2015,204,29,102,2,17.1772420375411,0.0614463229888148
"1010","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1011","beadle",2015-07-23,0,7,2015,2015,204,29,102,2,17.1772420375411,0.0614463229888148
"1012","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1013","beadle",2018-07-19,0,50,2018,2018,200,28,102,2,13.1772420375411,0.0551995585480109
"1014","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1015","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"1016","beadle",2007-07-24,0,19,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"1017","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1018","beadle",2007-07-24,0,38,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"1019","beadle",2008-07-01,0,1,2008,2008,183,26,102,2,-3.82275796245889,0.00986898598456232
"1020","beadle",2018-07-12,0,50,2018,2018,193,27,102,2,6.17724203754111,0.0395359594416987
"1021","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1022","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1023","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1024","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1025","beadle",2018-07-06,0,50,2018,2018,187,26,102,2,0.177242037541106,0.029587584277649
"1026","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"1027","beadle",2008-07-24,0,6,2008,2008,206,29,102,2,19.1772420375411,0.0308594467310693
"1028","beadle",2018-07-06,0,50,2018,2018,187,26,102,2,0.177242037541106,0.029587584277649
"1029","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"1030","beadle",2017-06-27,0,5,2017,2017,178,26,102,2,-8.82275796245889,0.0263902467715369
"1031","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1032","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"1033","beadle",2007-07-24,0,50,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"1034","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"1035","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1036","beadle",2007-06-19,0,50,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"1037","beadle",2019-06-27,0,50,2019,2019,178,25,102,2,-8.82275796245889,0.0106035246795023
"1038","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1039","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1040","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1041","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1042","beadle",2007-06-12,0,50,2007,2007,163,23,102,2,-23.8227579624589,0.024901246732166
"1043","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1044","beadle",2019-06-25,0,50,2019,2019,176,25,102,2,-10.8227579624589,0.00947302688202459
"1045","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"1046","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1047","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1048","beadle",2008-06-29,0,2,2008,2008,181,26,102,2,-5.82275796245889,0.0089293886677704
"1049","beadle",2018-06-28,0,50,2018,2018,179,25,102,2,-7.82275796245889,0.0200243202549805
"1050","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1051","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"1052","beadle",2018-07-03,0,50,2018,2018,184,26,102,2,-2.82275796245889,0.0255696602002863
"1053","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1054","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1055","beadle",2017-07-20,0,50,2017,2017,201,29,102,2,14.1772420375411,0.0596345219099175
"1056","beadle",2007-06-26,0,50,2007,2007,177,25,102,2,-9.82275796245889,0.0419372104440529
"1057","beadle",2007-06-26,0,50,2007,2007,177,25,102,2,-9.82275796245889,0.0419372104440529
"1058","beadle",2008-07-08,0,50,2008,2008,190,27,102,2,3.17724203754111,0.0139951801454961
"1059","beadle",2007-07-12,0,50,2007,2007,193,27,102,2,6.17724203754111,0.0749604587460847
"1060","beadle",2007-07-05,0,50,2007,2007,186,26,102,2,-0.822757962458894,0.0582872860532095
"1061","beadle",2008-07-08,0,50,2008,2008,190,27,102,2,3.17724203754111,0.0139951801454961
"1062","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1063","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1064","beadle",2007-07-19,0,50,2007,2007,200,28,102,2,13.1772420375411,0.095917238111773
"1065","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1066","beadle",2007-07-26,0,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"1067","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1068","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"1069","beadle",2007-06-14,0,50,2007,2007,165,23,102,2,-21.8227579624589,0.026840452582869
"1070","beadle",2007-07-17,0,18,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1071","beadle",2018-07-17,0,50,2018,2018,198,28,102,2,11.1772420375411,0.050207827891986
"1072","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1073","beadle",2009-07-14,1,50,2009,2009,195,28,102,2,8.17724203754111,0.0227487663584444
"1074","beadle",2007-06-19,1,50,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"1075","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1076","beadle",2007-06-28,0,50,2007,2007,179,25,102,2,-7.82275796245889,0.0451416880830306
"1077","beadle",2016-07-06,0,30,2016,2016,188,27,102,2,1.17724203754111,0.042204099306503
"1078","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1079","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1080","beadle",2019-06-27,0,50,2019,2019,178,25,102,2,-8.82275796245889,0.0106035246795023
"1081","beadle",2018-06-26,0,50,2018,2018,177,25,102,2,-9.82275796245889,0.0181523936304867
"1082","beadle",2008-07-15,0,19,2008,2008,197,28,102,2,10.1772420375411,0.0198120046658789
"1083","beadle",2006-06-14,0,5,2006,2006,165,24,102,2,-21.8227579624589,0.0122213720390277
"1084","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1085","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1086","beadle",2007-07-26,0,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"1087","beadle",2015-07-23,0,9,2015,2015,204,29,102,2,17.1772420375411,0.0614463229888148
"1088","beadle",2019-07-01,0,50,2019,2019,182,26,102,2,-4.82275796245889,0.01327971660257
"1089","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1090","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1091","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1092","beadle",2018-06-28,0,50,2018,2018,179,25,102,2,-7.82275796245889,0.0200243202549805
"1093","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1094","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1095","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1096","beadle",2018-07-31,0,50,2018,2018,212,30,102,2,25.1772420375411,0.0962418098750838
"1097","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1098","beadle",2007-07-12,0,50,2007,2007,193,27,102,2,6.17724203754111,0.0749604587460847
"1099","beadle",2007-06-21,0,50,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1100","beadle",2007-07-12,0,6,2007,2007,193,27,102,2,6.17724203754111,0.0749604587460847
"1101","beadle",2018-07-12,0,50,2018,2018,193,27,102,2,6.17724203754111,0.0395359594416987
"1102","beadle",2007-06-26,0,8,2007,2007,177,25,102,2,-9.82275796245889,0.0419372104440529
"1103","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1104","beadle",2018-07-12,0,50,2018,2018,193,27,102,2,6.17724203754111,0.0395359594416987
"1105","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1106","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1107","beadle",2018-07-24,0,50,2018,2018,205,29,102,2,18.1772420375411,0.06979224182439
"1108","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1109","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1110","beadle",2018-07-03,0,50,2018,2018,184,26,102,2,-2.82275796245889,0.0255696602002863
"1111","beadle",2018-06-26,0,50,2018,2018,177,25,102,2,-9.82275796245889,0.0181523936304867
"1112","beadle",2007-06-14,0,50,2007,2007,165,23,102,2,-21.8227579624589,0.026840452582869
"1113","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1114","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1115","beadle",2019-06-27,0,50,2019,2019,178,25,102,2,-8.82275796245889,0.0106035246795023
"1116","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1117","beadle",2007-06-19,0,50,2007,2007,170,24,102,2,-16.8227579624589,0.0323523818723903
"1118","beadle",2007-07-17,0,50,2007,2007,198,28,102,2,11.1772420375411,0.0894459929711588
"1119","beadle",2009-07-14,0,50,2009,2009,195,28,102,2,8.17724203754111,0.0227487663584444
"1120","beadle",2006-07-11,0,9,2006,2006,192,28,102,2,5.17724203754111,0.0397232117274617
"1121","beadle",2018-06-14,0,50,2018,2018,165,23,102,2,-21.8227579624589,0.0100413212982507
"1122","beadle",2017-07-20,0,50,2017,2017,201,29,102,2,14.1772420375411,0.0596345219099175
"1123","beadle",2007-07-10,0,5,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"1124","beadle",2007-07-24,0,3,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"1125","beadle",2018-07-17,0,50,2018,2018,198,28,102,2,11.1772420375411,0.050207827891986
"1126","beadle",2018-07-26,0,50,2018,2018,207,29,102,2,20.1772420375411,0.0765741018531242
"1127","beadle",2007-06-12,0,3,2007,2007,163,23,102,2,-23.8227579624589,0.024901246732166
"1128","beadle",2007-06-12,0,18,2007,2007,163,23,102,2,-23.8227579624589,0.024901246732166
"1129","beadle",2005-07-19,0,25,2005,2005,200,29,102,2,13.1772420375411,0.0362025822340004
"1130","beadle",2019-07-09,0,50,2019,2019,190,27,102,2,3.17724203754111,0.0207827739131761
"1131","beadle",2019-07-11,0,50,2019,2019,192,27,102,2,5.17724203754111,0.0232313062094973
"1132","beadle",2019-06-27,0,50,2019,2019,178,25,102,2,-8.82275796245889,0.0106035246795023
"1133","beadle",2019-06-25,0,50,2019,2019,176,25,102,2,-10.8227579624589,0.00947302688202459
"1134","beadle",2019-07-16,0,50,2019,2019,197,28,102,2,10.1772420375411,0.030648331259163
"1135","beadle",2018-07-06,0,50,2018,2018,187,26,102,2,0.177242037541106,0.029587584277649
"1136","beadle",2007-06-21,0,26,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1137","beadle",2007-06-21,0,29,2007,2007,172,24,102,2,-14.8227579624589,0.0348511119720633
"1138","beadle",2007-07-24,0,50,2007,2007,205,29,102,2,18.1772420375411,0.113953630965089
"1139","beadle",2017-07-20,0,35,2017,2017,201,29,102,2,14.1772420375411,0.0596345219099175
"1140","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1141","beadle",2007-06-26,0,13,2007,2007,177,25,102,2,-9.82275796245889,0.0419372104440529
"1142","beadle",2018-07-10,0,50,2018,2018,191,27,102,2,4.17724203754111,0.0359068653699621
"1143","beadle",2007-07-10,0,50,2007,2007,191,27,102,2,4.17724203754111,0.0697939535458714
"1144","beadle",2017-07-27,0,43,2017,2017,208,30,102,2,21.1772420375411,0.0759041967511168
"1145","beadle",2007-07-26,0,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
"1146","beadle",2007-07-26,0,50,2007,2007,207,29,102,2,20.1772420375411,0.12196046839713
